uid,dim_x,dim_y,dim_z,spacing_x,spacing_y,spacing_z,n_voxels,fov_x_mm,fov_y_mm,fov_z_mm,dtype,isotropic
az5uh80q,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
7tw1puws,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
nffykpl3,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
cho3xjvo,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
egi3qupx,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
bfej2xg4,128,128,35,3.8953697681427,3.8953697681427,3.9000000953674316,573440,498.6073303222656,498.6073303222656,136.5000033378601,uint16,False
8ra4dv56,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
onxd70fe,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
07s387j5,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
ie3lvo0i,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
pfg8pjvr,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
n8lpy857,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
nz3a8v4x,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
7y2itl8n,128,128,44,3.8953697681427,3.8953697681427,3.9000000953674316,720896,498.6073303222656,498.6073303222656,171.600004196167,uint16,False
3e54n6o9,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
jd3ih66w,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
51ob537q,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
o4z533zs,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
mv30qabx,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
w2eowlcf,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
s8314y2l,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
r0jy32ho,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
g585i87x,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
w69hzgop,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
jdn8ezp7,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
qyezg52k,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
re4v9kyp,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
ofkjw6ny,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
qaelyyzz,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
0jdcli69,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
78v0bjwk,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
on8uujs7,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
5eltfebe,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
5407k5w1,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
jl6l91f4,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
x2bfibjz,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
p97bmzrr,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
45ed5ggs,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
j6vv8suo,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
c1y5ayyo,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
v84fc3xq,128,128,48,3.8953697681427,3.8953697681427,3.9000000953674316,786432,498.6073303222656,498.6073303222656,187.20000457763672,uint16,False
8va8x8l0,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
08uhbxlb,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
c8nog85d,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
4f2k1xer,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
p3lyex3s,128,128,44,3.8953697681427,3.8953697681427,3.9000000953674316,720896,498.6073303222656,498.6073303222656,171.600004196167,uint16,False
r5rup13w,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
ppbmqiyf,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
rwskp6rf,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
e64skbcb,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
dpdxujjc,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
sexggoc5,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
kvqywj85,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
gg0v5dta,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
egry58vr,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
w9myyoke,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
aea84hxx,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
pw2gkqra,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
ffz8q4vh,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
u4bawz94,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
0vtkrrvw,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
y3rztplc,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
6prr7mza,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
kgmih6mv,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
4xekz83y,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
0224wk0y,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
ehvdo9kh,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
ba5mf36b,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
cpweijmm,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
b5jfysyz,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
7pq4ddv2,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
83bdw56f,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
kps0dxme,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
4po1i3ms,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
dn1mxf1p,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
i2ooq42n,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
bfa37dl9,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
fc1xx6cw,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
zxskoytk,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
06akt7zq,128,128,49,3.8953697681427,3.8953697681427,3.9000000953674316,802816,498.6073303222656,498.6073303222656,191.10000467300415,uint16,False
ht2xz52o,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
hkbm00e9,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
kdts1fb2,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
vi109dcn,128,128,47,3.8953697681427,3.8953697681427,3.9000000953674316,770048,498.6073303222656,498.6073303222656,183.3000044822693,uint16,False
wmbxek0q,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
929u6wtv,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
mk2zyzsi,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
lu3ndz3c,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
c5rqnsvs,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
ojrpp7r9,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
3fezez5e,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
hr07n8vo,128,128,50,3.8953697681427,3.8953697681427,3.9000000953674316,819200,498.6073303222656,498.6073303222656,195.00000476837158,uint16,False
eubfn9kr,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
2fvb66h3,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
rem5puu6,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
2rzv1sqq,128,128,38,3.8953697681427,3.8953697681427,3.9000000953674316,622592,498.6073303222656,498.6073303222656,148.2000036239624,uint16,False
q5l2xoio,128,128,46,3.8953697681427,3.8953697681427,3.9000000953674316,753664,498.6073303222656,498.6073303222656,179.40000438690186,uint16,False
t860x5zu,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
2zueugwu,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
bugr6e7g,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
a2iz5p3v,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
ob5apo4l,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
jedgfjdl,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
ogwlacol,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
oln3eh1v,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
r1necqor,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
oi5j8yit,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
2kodwh8n,128,128,44,3.8953697681427,3.8953697681427,3.9000000953674316,720896,498.6073303222656,498.6073303222656,171.600004196167,uint16,False
92tp6qaq,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
3k8a7rv4,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
nmwvsb0u,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
koefukpv,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
8lymj1qi,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
9mqvayxa,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
r6yo6z1t,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
2xcb3yym,128,128,44,3.8953697681427,3.8953697681427,3.9000000953674316,720896,498.6073303222656,498.6073303222656,171.600004196167,uint16,False
33mg1zaq,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
7qhak7md,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
wkzirnk6,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
zhh3o5ur,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
txuyucec,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
juis2gy9,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
ytjuq7x7,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
b7p9jyqn,128,128,37,3.8953697681427,3.8953697681427,3.9000000953674316,606208,498.6073303222656,498.6073303222656,144.30000352859497,uint16,False
15ikpqah,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
cua09pci,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
flwdr3vw,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
mjdimbm2,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
71w1wudc,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
bl4ce7pk,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
wcyuknd1,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
ivxan25w,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
m72qlgdv,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
c2guwjp0,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
qi2clp81,128,128,33,3.8953697681427,3.8953697681427,3.9000000953674316,540672,498.6073303222656,498.6073303222656,128.70000314712524,uint16,False
l51flmna,128,128,44,3.8953697681427,3.8953697681427,3.9000000953674316,720896,498.6073303222656,498.6073303222656,171.600004196167,uint16,False
vycs44ph,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
h62myz9v,128,128,45,3.8953697681427,3.8953697681427,3.9000000953674316,737280,498.6073303222656,498.6073303222656,175.50000429153442,uint16,False
lu8wpfq2,128,128,40,3.8953697681427,3.8953697681427,3.9000000953674316,655360,498.6073303222656,498.6073303222656,156.00000381469727,uint16,False
bhaiiwi0,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
8l0hg9nc,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
bekgv1bb,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
hg5zmtga,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
46ayn2d7,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
ki3x7995,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
5cf72gnn,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
v9ibwgt2,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
lb25485h,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
cqxcs1xs,128,128,41,3.8953697681427,3.8953697681427,3.9000000953674316,671744,498.6073303222656,498.6073303222656,159.9000039100647,uint16,False
rqlnzzrj,128,128,43,3.8953697681427,3.8953697681427,3.9000000953674316,704512,498.6073303222656,498.6073303222656,167.70000410079956,uint16,False
o7vbhh5o,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
l5u7nted,128,128,39,3.8953697681427,3.8953697681427,3.9000000953674316,638976,498.6073303222656,498.6073303222656,152.10000371932983,uint16,False
qmvqwpqo,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
2lngixmc,128,128,42,3.8953697681427,3.8953697681427,3.9000000953674316,688128,498.6073303222656,498.6073303222656,163.80000400543213,uint16,False
4sx27dcb,128,128,36,3.8953697681427,3.8953697681427,3.9000000953674316,589824,498.6073303222656,498.6073303222656,140.40000343322754,uint16,False
om2zkf5b,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
1sa3y5t3,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
7szpf9s9,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
ehwhg0u4,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
3qlx3f2x,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
hdcv4bkt,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
cv1ltwbj,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
9uu2bl7a,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
mkoh109z,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
do0d3fvn,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
v4kfq5dz,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
53x1f8s0,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
x7m2mm4p,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
61nhvcfw,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
r2f5t82d,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
dl7fkndg,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
1jrj5xfe,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
ub4o47en,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
48nysj5y,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
wx0i3a4k,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
focnqdqx,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
6qd0771h,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
ll9rzrkb,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
fqxlbvn7,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
nprb58yj,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
wdcokz5s,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
yj3d6m1f,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
mpryfzmy,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
oa2vcywl,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
9700lfqf,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
5e8osaq3,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
eq8dh9pt,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
fnm88ua3,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
a6s5zxqo,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
mts1egpg,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
vtn4ypkw,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
7493dxwo,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
r17dpubk,128,128,87,2.397599935531616,2.397599935531616,2.397599935531616,1425408,306.8927917480469,306.8927917480469,208.5911943912506,uint16,True
