uid,rot_deg,site
kps0dxme,3.6811712722158765,"(-289.52, -4.39, 3.895, 128)"
krzd5e9p,0.0,"(-11.55, -11.55, 2.3, 128)"
ktlzkj49,0.0,"(-11.55, -11.55, 2.3, 128)"
ktmqg6nx,0.0,"(-311.56, -329.76, 2.46, 256)"
kvqywj85,7.415617511206315,"(-319.09, -11.18, 3.895, 128)"
kwe4bx4l,0.0,"(-312.97, -311.62, 2.46, 256)"
kz40aq15,6.109629728291067,"(-257.1, -52.03, 3.895, 128)"
l28r5p03,12.74263544108447,"(-162.08, 64.58, 2.398, 128)"
l48c1cqg,0.0,"(-315.43, -306.7, 2.46, 256)"
l51flmna,5.40730870165608,"(-305.25, -20.59, 3.895, 128)"
l5u7nted,7.346747965707666,"(-236.17, -1.48, 3.895, 128)"
l7jy7otk,0.8443489183065792,"(-199.08, -44.29, 3.296, 128)"
l8a78e9r,0.0,"(-11.55, -11.55, 2.3, 128)"
l9ln1p0v,0.0,"(-310.51, -304.24, 2.46, 256)"
la8s8hmb,0.0,"(-104.56, 102.15, 1.647, 128)"
lb25485h,4.7047572774710105,"(-239.55, -75.85, 3.895, 128)"
lbpj8t22,4.52418553274822,"(-303.48, -1.28, 3.895, 128)"
lcfr7cl6,0.0,"(-175.07, -210.04, 2.46, 144)"
lctt058c,0.0,"(-311.56, -327.3, 2.46, 256)"
lfzkicwm,0.0,"(-315.43, -309.16, 2.46, 256)"
li076a3k,0.0,"(-11.55, -11.55, 2.3, 128)"
ljefy3zb,0.0,"(-11.55, -11.55, 2.3, 128)"
ll8sn5yz,0.0,"(-150.47, -153.94, 2.46, 124)"
ll9rzrkb,13.421258702444886,"(-186.56, 88.79, 2.398, 128)"
llwb7sjw,0.0,"(-315.43, -306.7, 2.46, 256)"
lm349el8,0.0,"(-11.55, -11.55, 2.3, 128)"
lnd581lt,0.0,"(-306.64, -337.51, 2.46, 256)"
lo0hhgh5,0.8147951773276845,"(-199.29, -50.68, 3.296, 128)"
lorxdtg5,0.0,"(-11.55, -11.55, 2.3, 128)"
lqga3qup,0.0,"(-314.02, -327.3, 2.46, 256)"
lslaym0w,0.0,"(-312.97, -316.54, 2.46, 256)"
lt4q9bc2,13.452531436236134,"(-90.16, -227.95, 3.895, 128)"
lu3ndz3c,8.978139409221736,"(-137.1, -175.88, 3.895, 128)"
lu8wpfq2,3.663034155534425,"(-198.46, -124.04, 3.895, 128)"
lurmw3uq,4.79000929097867,"(-383.59, -248.2, 2.46, 256)"
lw0vs52s,0.0,"(-315.43, -306.7, 2.46, 256)"
lx6dut07,0.0,"(-135.06, 103.8, 2.127, 128)"
ly8ozcyw,0.44514534399621875,"(-244.12, -71.74, 3.895, 128)"
lzn9uhjp,5.934937336534345,"(-114.51, -4.55, 2.398, 128)"
m0g8w85y,3.959569599645134,"(-174.57, 35.44, 2.398, 128)"
m0l2ljk4,0.0,"(-11.55, -11.55, 2.3, 128)"
m291azhz,0.0,"(-318.94, -324.84, 2.46, 256)"
m3pp00cd,0.0,"(-314.02, -324.84, 2.46, 256)"
m62hdxc6,4.79000929097867,"(-390.38, -226.06, 2.46, 256)"
m72qlgdv,5.82890732363415,"(-305.7, -28.08, 3.895, 128)"
m7pp0pnn,0.8443489183065792,"(-199.13, -77.12, 3.296, 128)"
m7vh30qb,0.0,"(-316.48, -327.3, 2.46, 256)"
me8f8409,0.44514534399621875,"(-244.12, -99.34, 3.895, 128)"
mf4nnkm9,3.262670348769295,"(-275.98, -39.42, 3.895, 128)"
mg87oi0e,0.0,"(-11.55, -11.55, 2.3, 128)"
mgjcy4v8,17.783809632778173,"(-101.85, -2.61, 2.398, 128)"
mi6kti22,10.692624424602219,"(-209.7, 101.81, 2.398, 128)"
mjdimbm2,7.8164446001589445,"(-337.04, 55.07, 3.895, 128)"
mjdxo100,0.0,"(-315.43, -309.16, 2.46, 256)"
mjsrd9q4,0.0,"(-11.55, -11.55, 2.3, 128)"
mk2zyzsi,7.368749221070971,"(-219.74, -114.71, 3.895, 128)"
mkoh109z,3.4042640628158236,"(-149.67, 17.3, 2.398, 128)"
mmxixv6c,1.5473825316630474,"(-265.95, -32.67, 3.895, 128)"
mpq0hzyj,0.0,"(-309.1, -327.3, 2.46, 256)"
mpryfzmy,8.045225118186893,"(-170.04, 51.44, 2.398, 128)"
mqf7zk94,4.52418553274822,"(-303.45, 16.48, 3.895, 128)"
msy3paua,0.0,"(-314.02, -329.76, 2.46, 256)"
mts1egpg,3.1382675572117096,"(-150.82, 11.99, 2.398, 128)"
mu7jae58,0.0,"(-317.89, -306.7, 2.46, 256)"
mufm8zov,0.0,"(-111.53, 130.45, 1.756, 128)"
muzuqed0,0.0,"(-314.02, -327.3, 2.46, 256)"
mv30qabx,10.899185430446963,"(-365.78, 27.08, 3.895, 128)"
mvxpj4hn,0.44514534399621875,"(-244.12, -81.34, 3.895, 128)"
mwu4cfil,0.0,"(-312.97, -309.16, 2.46, 256)"
mwuecpnc,7.676326346892913,"(-145.59, 37.27, 2.398, 128)"
mxlvz4qk,7.519446853816449,"(-340.79, 82.86, 3.895, 128)"
myx444nl,0.5474698475555495,"(-243.6, -64.42, 3.895, 128)"
mz2k1ko6,2.487654555193788,"(-169.51, 36.23, 2.398, 128)"
mzsgipps,0.0,"(-97.16, 74.64, 1.53, 128)"
n2hloiki,0.0,"(-152.93, -156.44, 2.46, 126)"
n3b8pfy4,0.0,"(-316.48, -324.84, 2.46, 256)"
n3dkvr5n,0.0,"(-314.02, -327.3, 2.46, 256)"
n8lfjdtv,0.0,"(-11.55, -11.55, 2.3, 128)"
n8lpy857,5.876648875864402,"(-172.3, -140.58, 3.895, 128)"
n9wszv83,0.0,"(-315.43, -309.16, 2.46, 256)"
na6u48gw,0.7362266640604821,"(-201.67, -55.58, 3.296, 128)"
nal3gywi,0.0,"(-11.55, -11.55, 2.3, 128)"
nawnga41,0.0,"(-317.89, -306.7, 2.46, 256)"
nbhgfb2f,0.0,"(-306.64, -339.6, 2.46, 256)"
ndfdw79w,0.0,"(-315.43, -304.24, 2.46, 256)"
ndxjn7de,0.0,"(-304.18, -332.22, 2.46, 256)"
nf7c3dd0,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
nffykpl3,12.822461082070182,"(-364.11, 87.78, 3.895, 128)"
ngz6wmdw,8.110766684833353,"(-337.02, 30.47, 3.895, 128)"
ni8tndfw,0.0,"(-318.94, -327.3, 2.46, 256)"
njc2goui,0.0,"(-160.31, -164.04, 2.46, 132)"
nkb4ehou,0.0,"(-11.55, -11.55, 2.3, 128)"
nklybwgm,4.79000929097867,"(-399.69, -244.6, 2.46, 256)"
nl63gagu,5.510524018016967,"(-160.08, 46.37, 2.398, 128)"
nlhapwf5,0.0,"(-170.15, -203.43, 2.46, 140)"
nmnr06dj,0.0,"(-255.0, -255.0, 2.0, 128)"
nmwvsb0u,0.5874717068311983,"(-239.53, -83.2, 3.895, 128)"
noljq52w,0.0,"(-11.55, -11.55, 2.3, 128)"
nprb58yj,13.566285818049087,"(-186.97, 82.19, 2.398, 128)"
npsv8dkm,0.0,"(-316.48, -322.38, 2.46, 256)"
nqetmni3,0.0,"(-209.85, -49.85, 3.305, 128)"
nqjqijc1,0.0,"(-11.55, -11.55, 2.3, 128)"
nrlst548,0.0,"(-311.56, -332.22, 2.46, 256)"
ntj5r2sl,0.0,"(-177.53, -229.99, 2.46, 146)"
ntrfzwkx,0.0,"(-11.55, -11.55, 2.3, 128)"
nvg5vmf6,0.0,"(-11.55, -11.55, 2.3, 128)"
nwnguczh,5.872863040938628,"(-221.64, -73.53, 3.895, 128)"
ny181acj,0.0,"(-11.55, -11.55, 2.3, 128)"
nz1udbfw,0.0,"(-102.82, 79.69, 1.619, 128)"
nz3a8v4x,5.399757981558328,"(-306.82, -12.27, 3.895, 128)"
nzy47quu,0.0,"(-318.94, -324.84, 2.46, 256)"
o091c795,0.0,"(-315.43, -309.16, 2.46, 256)"
o2nqw4c6,3.252371534246976,"(-212.72, -109.29, 3.895, 128)"
o30ubmc9,0.0,"(-11.55, -11.55, 2.3, 128)"
o31nzsxp,0.0,"(-309.1, -337.14, 2.46, 256)"
o4jnmyk8,4.79000929097867,"(-401.41, -241.87, 2.46, 256)"
o4rq3q7g,0.0,"(-314.02, -329.76, 2.46, 256)"
o4z533zs,6.162215149197458,"(-278.73, -2.04, 3.895, 128)"
o67bxcd2,12.823188623549765,"(-139.49, 38.06, 2.398, 128)"
o6l1f90s,0.0,"(-11.55, -11.55, 2.3, 128)"
o7vbhh5o,10.08702023001027,"(-332.73, 52.46, 3.895, 128)"
o8e7flqh,0.0,"(-11.55, -11.55, 2.3, 128)"
oa2vcywl,4.151129921622154,"(-169.28, 30.6, 2.398, 128)"
oa35qbb3,0.6413778939419499,"(-145.74, 11.39, 2.398, 128)"
oafn33vm,10.589698419973168,"(-188.48, 37.19, 2.398, 128)"
oau8p1wk,21.067146324434077,"(-291.64, 192.43, 2.398, 128)"
ob5apo4l,8.83925192017335,"(-231.74, -104.49, 3.895, 128)"
ods1eeur,0.0,"(-312.97, -304.24, 2.46, 256)"
odsx4nxv,0.0,"(-11.55, -11.55, 2.3, 128)"
ofkjw6ny,5.875847305103115,"(-190.13, -122.3, 3.895, 128)"
ofn1r4kz,0.0,"(-11.55, -11.55, 2.3, 128)"
ofwb0hpm,0.0,"(-105.0, 146.49, 1.654, 128)"
ogwlacol,6.52054234108881,"(-328.4, 9.3, 3.895, 128)"
oi5j8yit,3.252371534246976,"(-210.36, -65.01, 3.895, 128)"
oi9wm1sa,0.8443489183065792,"(-199.12, -77.16, 3.296, 128)"
oiq2q4qe,0.0,"(-11.55, -11.55, 2.3, 128)"
ojrpp7r9,6.260721305396134,"(-319.88, 30.1, 3.895, 128)"
ojtxcf0k,4.79000929097867,"(-395.61, -222.5, 2.46, 256)"
oln3eh1v,12.758119951824764,"(-363.56, 54.98, 3.895, 128)"
om2zkf5b,10.912408008764135,"(-106.64, 19.53, 2.398, 128)"
omrde51k,0.0,"(-311.56, -324.84, 2.46, 256)"
omtzzf8a,0.0,"(-320.35, -294.4, 2.46, 256)"
omuwahk2,0.0,"(-317.89, -309.16, 2.46, 256)"
on8uujs7,5.554126912610251,"(-283.38, -16.48, 3.895, 128)"
onxd70fe,4.348931336022722,"(-239.56, -80.62, 3.895, 128)"
oop767j2,0.0,"(-315.43, -306.7, 2.46, 256)"
oq8jxlfi,4.79000929097867,"(-382.4, -233.02, 2.46, 256)"
oqw9ja2m,0.0,"(-97.59, 67.55, 1.537, 128)"
oriq8hke,0.0,"(-312.97, -316.54, 2.46, 256)"
ork1djrw,12.56456972954089,"(-380.77, 87.67, 3.895, 128)"
os6zle6k,0.0,"(-11.55, -11.55, 2.3, 128)"
os9xtogn,0.44514534399621875,"(-244.12, -65.84, 3.895, 128)"
othlqh7p,6.004857370813081,"(-120.95, -25.85, 2.398, 128)"
oufhw8wl,0.0,"(-301.72, -342.06, 2.46, 256)"
ouhylu6k,0.0,"(-317.89, -306.7, 2.46, 256)"
ouz1egnt,4.925652203785303,"(-306.44, 23.77, 3.895, 128)"
owt9nm3v,0.0,"(-315.43, -309.16, 2.46, 256)"
oyc3rwqm,0.0,"(-315.43, -306.7, 2.46, 256)"
p00nqohn,4.79000929097867,"(-375.78, -245.57, 2.46, 256)"
p3frb7ei,0.0,"(-255.0, -255.0, 2.0, 128)"
p3lyex3s,8.70579879136356,"(-136.3, -183.1, 3.895, 128)"
p6mkt7s1,2.757182316409014,"(-226.58, -100.69, 3.895, 128)"
p6nlnqbu,6.162215149197458,"(-278.57, -18.84, 3.895, 128)"
p8hqmabs,0.0,"(-92.36, 73.92, 1.455, 128)"
p97bmzrr,7.4948330877029585,"(-151.29, -170.79, 3.895, 128)"
p9a9uri7,0.0,"(-305.29, -345.51, 2.46, 256)"
p9lbsmwp,23.1565078027111,"(-135.0, 45.94, 2.398, 128)"
p9w4j66c,0.0,"(-11.55, -11.55, 2.3, 128)"
pbhsahxt,0.0,"(-173.09, -202.13, 2.46, 142)"
pcaduvl9,26.800451216236436,"(-178.91, 48.56, 2.398, 128)"
pceo934t,3.1382675479243103,"(-150.81, 12.42, 2.398, 128)"
peqydbpg,0.0,"(-315.43, -306.7, 2.46, 256)"
pfdrwb2s,0.0,"(-315.43, -306.7, 2.46, 256)"
pfg8pjvr,9.409813142686785,"(-351.09, 6.89, 3.895, 128)"
pgyvyv2g,0.0,"(-317.89, -304.24, 2.46, 256)"
piqnhqe8,4.476579361575425,"(-185.1, 52.46, 2.398, 128)"
pjq50xcx,0.0,"(-314.02, -324.84, 2.46, 256)"
pk0qtl3q,0.0,"(-101.51, 77.98, 1.599, 128)"
pkianouo,0.0,"(-315.43, -306.7, 2.46, 256)"
pkyrybov,0.0,"(-99.34, 87.26, 1.564, 128)"
pnf8f3gr,0.0,"(-312.97, -311.62, 2.46, 256)"
pnsm43d8,0.44514534399621875,"(-244.12, -87.14, 3.895, 128)"
po6j0m3l,0.0,"(-291.88, -337.14, 2.46, 256)"
pocr0vhv,0.0,"(-314.02, -324.84, 2.46, 256)"
ppbmqiyf,4.343869871187965,"(-262.23, -53.72, 3.895, 128)"
pr424tkb,10.215236956956488,"(-119.91, -214.93, 3.895, 128)"
psaldnj7,0.0,"(-306.64, -329.76, 2.46, 256)"
pthowq1g,4.925652203785303,"(-305.3, -12.72, 3.895, 128)"
ptkezjss,0.0,"(-315.43, -309.16, 2.46, 256)"
pu3et1ov,0.0,"(-316.48, -324.84, 2.46, 256)"
pw2gkqra,5.343705341665255,"(-239.54, -60.85, 3.895, 128)"
pwbsf3q0,0.0,"(-317.89, -321.46, 2.46, 256)"
pwh0mx1e,0.0,"(-310.51, -309.16, 2.46, 256)"
q10f7ia4,0.0,"(-255.0, -255.0, 2.0, 128)"
q3b9so0u,0.0,"(-315.43, -309.16, 2.46, 256)"
q3jzr25m,0.0,"(-312.97, -311.62, 2.46, 256)"
q5l2xoio,13.046708707112565,"(-145.58, -174.09, 3.895, 128)"
q5v7c6s5,0.0,"(-11.55, -11.55, 2.3, 128)"
q77z4es3,0.0,"(-314.02, -327.3, 2.46, 256)"
q7jbmjm1,5.493419329530354,"(-181.34, 57.47, 2.398, 128)"
q82k8ryq,5.437101301742418,"(-190.14, 51.58, 2.398, 128)"
q97rcq6w,0.0,"(-175.07, -199.93, 2.46, 144)"
q9wfb76a,0.0,"(-316.48, -324.84, 2.46, 256)"
qaelyyzz,3.5030243028199686,"(-200.26, -91.92, 3.895, 128)"
qbvtdg3c,0.0,"(-313.18, -321.39, 2.46, 256)"
qcyd52al,0.0,"(-309.1, -329.76, 2.46, 256)"
qesux9l0,6.261570264178041,"(-171.32, 27.88, 2.398, 128)"
qfaf5kci,0.0,"(-326.32, -371.58, 2.46, 256)"
qfcpk7pw,0.0,"(-311.56, -324.84, 2.46, 256)"
qgm5v2ww,4.735389694027144,"(-272.57, -35.7, 3.895, 128)"
qi2clp81,8.828020454588087,"(-332.98, 19.45, 3.895, 128)"
qimqodpx,0.44514534399621875,"(-244.12, -70.64, 3.895, 128)"
qiv929se,0.0,"(-316.48, -317.46, 2.46, 256)"
qjicjdan,0.0,"(-11.55, -11.55, 2.3, 128)"
qkbhb7s9,0.0,"(-104.13, 64.13, 1.64, 128)"
qmvqwpqo,1.5473825316630474,"(-265.37, -3.44, 3.895, 128)"
qo1vsmad,0.0,"(-11.55, -11.55, 2.3, 128)"
qoq4kreg,0.0,"(-316.48, -324.84, 2.46, 256)"
qpgb7r3o,0.0,"(-93.24, 85.67, 1.468, 128)"
qqyzqii4,0.0,"(-315.43, -306.7, 2.46, 256)"
qtxhi15c,0.0,"(-11.55, -11.55, 2.3, 128)"
qu7dknnc,0.0,"(-315.43, -323.92, 2.46, 256)"
quakx6wb,8.228273215125002,"(-164.96, 51.11, 2.398, 128)"
qvdk6drn,7.471060375764076,"(-208.06, 86.97, 2.398, 128)"
qvindh4s,0.0,"(-312.97, -311.62, 2.46, 256)"
qw3b4nth,0.0,"(-306.64, -329.76, 2.46, 256)"
qwnrhzn4,0.0,"(-315.43, -306.7, 2.46, 256)"
qx1um55f,0.0,"(-316.48, -322.38, 2.46, 256)"
qxiwe6rg,0.0,"(-209.85, -32.75, 3.305, 128)"
qxmcthph,0.0,"(-11.55, -11.55, 2.3, 128)"
qyezg52k,7.390383678930094,"(-284.84, -17.82, 3.895, 128)"
qyz6y3z1,0.0,"(-314.02, -322.38, 2.46, 256)"
qzcuctsu,0.0,"(-11.55, -11.55, 2.3, 128)"
r0jy32ho,18.49055681306742,"(2.24, -294.31, 3.895, 128)"
r17dpubk,2.995634534769601,"(-140.24, 12.09, 2.398, 128)"
r1necqor,8.273249306563962,"(-327.34, 20.15, 3.895, 128)"
r2f5t82d,8.798303294442432,"(-209.13, 85.59, 2.398, 128)"
r39iixha,0.0,"(-316.48, -324.84, 2.46, 256)"
r5rup13w,5.223043632573369,"(-306.78, 0.15, 3.895, 128)"
r5xqt4p5,0.0,"(-93.24, 90.97, 1.468, 128)"
r6f7qnez,5.974650902530137,"(-283.52, -41.66, 3.895, 128)"
r6yo6z1t,5.533001780713933,"(-264.42, -48.48, 3.895, 128)"
r8wm9lbb,0.6080793207443282,"(-252.45, -80.08, 3.895, 128)"
r9tjq8zg,0.0,"(-315.43, -304.24, 2.46, 256)"
rdmly4ly,0.44514534399621875,"(-244.12, -81.24, 3.895, 128)"
re4v9kyp,1.5473825316630474,"(-265.37, -39.52, 3.895, 128)"
rem5puu6,2.50914983986184,"(-214.62, -84.9, 3.895, 128)"
rf5a7qy8,0.0,"(-312.97, -306.7, 2.46, 256)"
rgybxkpm,10.899185430446963,"(-362.76, 47.0, 3.895, 128)"
rijkq2zu,0.0,"(-314.02, -327.3, 2.46, 256)"
riuu9k9x,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
rlqiob0n,0.0,"(-317.89, -306.7, 2.46, 256)"
rm6dfhg6,4.499612915501073,"(-187.02, -129.27, 3.895, 128)"
rm6j8y6r,0.0,"(-308.05, -306.7, 2.46, 256)"
ro8bnp84,0.44514534399621875,"(-244.12, -91.94, 3.895, 128)"
rontdi9o,0.0,"(-311.56, -322.38, 2.46, 256)"
royr6ccv,0.44514534399621875,"(-244.12, -92.84, 3.895, 128)"
rpkzggm0,0.0,"(-315.43, -309.16, 2.46, 256)"
rqlnzzrj,6.177532964535135,"(-206.38, -98.64, 3.895, 128)"
rqq5qob8,0.0,"(-175.07, -200.78, 2.46, 144)"
rrdnwt2f,0.0,"(-162.77, -166.24, 2.46, 134)"
rrpzlk3e,0.0,"(-11.55, -11.55, 2.3, 128)"
rsezytkw,5.075503607779323,"(-301.14, -0.57, 3.895, 128)"
runjdu0i,0.0,"(-11.55, -11.55, 2.3, 128)"
ruw0u92t,0.0,"(-316.48, -307.62, 2.46, 256)"
rv0lg92m,0.0,"(-320.29, -327.3, 2.46, 256)"
rw4vnzvz,0.0,"(-202.13, -257.44, 2.46, 166)"
rw6tm2o0,0.0,"(-315.43, -309.16, 2.46, 256)"
rwk8r2yk,0.0,"(-95.41, 96.83, 1.503, 128)"
rwr965r9,0.0,"(-312.97, -311.62, 2.46, 256)"
rwskp6rf,5.4974405634229315,"(-173.74, -144.99, 3.895, 128)"
rxdouadv,0.0,"(-11.55, -11.55, 2.3, 128)"
rxgkikr2,0.0,"(-314.02, -329.76, 2.46, 256)"
ryg9rdpx,5.456168509929425,"(-299.43, -17.27, 3.895, 128)"
ryozdppb,3.0353424326725693,"(-161.76, 33.49, 2.398, 128)"
s0iuduah,5.343705341665255,"(-239.56, -84.23, 3.895, 128)"
s1k9ye9o,0.0,"(-93.24, 113.57, 1.468, 128)"
s4dilrzq,4.79000929097867,"(-359.39, -264.72, 2.46, 256)"
s62c1jlo,0.0,"(-316.48, -322.38, 2.46, 256)"
s73w1yau,0.0,"(-311.56, -324.84, 2.46, 256)"
s8314y2l,0.5874717068311983,"(-239.54, -42.44, 3.895, 128)"
s8nn16ux,0.0,"(-315.43, -306.7, 2.46, 256)"
sajhjxqk,4.79000929097867,"(-391.0, -218.66, 2.46, 256)"
sb5iqnf7,0.0,"(-11.55, -11.55, 2.3, 128)"
scnx8eiq,0.0,"(-314.02, -327.3, 2.46, 256)"
se99f77l,0.0,"(-315.43, -304.24, 2.46, 256)"
sexggoc5,0.5874717068311983,"(-239.55, -59.67, 3.895, 128)"
sfn07ea2,0.0,"(-309.1, -332.22, 2.46, 256)"
sg65kxvf,0.0,"(-178.01, -206.1, 2.46, 146)"
sgfdk0q0,7.676326346892913,"(-145.59, 23.57, 2.398, 128)"
shkoecub,0.0,"(-315.43, -309.16, 2.46, 256)"
sigbiaf9,0.0,"(-315.43, -306.7, 2.46, 256)"
slg6mm1z,0.0,"(-93.24, 82.24, 1.468, 128)"
smzocxmz,2.487654555193788,"(-169.51, 31.93, 2.398, 128)"
snbti22n,0.0,"(-315.43, -309.16, 2.46, 256)"
soyg9zqy,0.0,"(-315.43, -306.7, 2.46, 256)"
spofv177,0.0,"(-11.55, -11.55, 2.3, 128)"
spxlseun,0.0,"(-311.56, -312.54, 2.46, 256)"
sq0oxfq8,0.5474698475555495,"(-243.6, -79.72, 3.895, 128)"
sq0p82kb,0.0,"(-317.89, -306.7, 2.46, 256)"
srl3vzzx,4.79000929097867,"(-397.61, -244.36, 2.46, 256)"
swbkok3q,0.0,"(-315.43, -306.7, 2.46, 256)"
swjjjksl,0.0,"(-160.31, -163.85, 2.46, 132)"
swk8temp,8.255519212571024,"(-193.7, -100.96, 3.895, 128)"
sxvwvm4w,0.0,"(-11.55, -11.55, 2.3, 128)"
szdximyn,0.0,"(-11.55, -11.55, 2.3, 128)"
t1ghr09s,0.44514534399621875,"(-244.12, -87.14, 3.895, 128)"
t2m6twd1,0.0,"(-11.55, -11.55, 2.3, 128)"
t2pnjka3,0.0,"(-310.51, -309.16, 2.46, 256)"
t63j3r30,0.44514534399621875,"(-244.12, -83.04, 3.895, 128)"
t64z7w2s,0.0,"(-104.13, 75.31, 1.64, 128)"
t7o75rh8,0.0,"(-93.24, 95.17, 1.468, 128)"
t7zewviy,0.0,"(-101.95, 60.84, 1.605, 128)"
t860x5zu,3.1392486653252547,"(-237.46, -66.11, 3.895, 128)"
t8cq1xgb,14.352520910452846,"(-411.12, 132.95, 3.895, 128)"
t8hdpwvb,8.544332790453554,"(-80.42, -31.27, 2.398, 128)"
t9gwa44l,0.0,"(-304.18, -339.6, 2.46, 256)"
t9nt3w5u,0.0,"(-190.31, -237.69, 2.46, 156)"
t9qubwrp,4.79000929097867,"(-386.92, -237.9, 2.46, 256)"
ta5ivroc,0.0,"(-312.97, -306.7, 2.46, 256)"
tb9xxayp,0.0,"(-11.55, -11.55, 2.3, 128)"
tg21hslt,4.79000929097867,"(-389.77, -233.34, 2.46, 256)"
thet25lz,0.0,"(-315.43, -309.16, 2.46, 256)"
thsjr0fz,0.0,"(-315.43, -309.16, 2.46, 256)"
tirc9zd7,0.0,"(-11.55, -11.55, 2.3, 128)"
tkf6xdn8,0.0,"(-317.89, -306.7, 2.46, 256)"
tlcqfmui,4.79000929097867,"(-394.26, -238.8, 2.46, 256)"
tmofmmwi,0.0,"(-312.97, -309.16, 2.46, 256)"
tn29tnyf,0.0,"(-306.64, -332.22, 2.46, 256)"
to7d835k,4.79000929097867,"(-395.28, -226.47, 2.46, 256)"
tow4ycz0,0.0,"(-11.55, -11.55, 2.3, 128)"
tp7bd4w1,10.70956911577078,"(-370.88, 52.51, 3.895, 128)"
trd83x9a,0.0,"(-285.74, -274.24, 4.42, 128)"
trp0j43d,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
trpyx8hb,13.6202670652011,"(-159.75, 41.21, 2.398, 128)"
ttqlgzui,0.5474698475555495,"(-243.6, -73.42, 3.895, 128)"
twbozd1a,0.0,"(-100.21, 69.22, 1.578, 128)"
twdl9zs1,0.0,"(-110.66, 82.8, 1.743, 128)"
txrgn74f,0.0,"(-312.97, -306.7, 2.46, 256)"
txsnhft4,0.0,"(-314.02, -327.3, 2.46, 256)"
txuyucec,6.516273776941206,"(-190.54, -104.32, 3.895, 128)"
u47soczd,0.6413778939419499,"(-145.74, 12.19, 2.398, 128)"
u4bawz94,3.5030243028199686,"(-200.26, -101.64, 3.895, 128)"
u58ftyla,0.0,"(-316.48, -322.38, 2.46, 256)"
u5wryesu,7.791443402684781,"(-337.8, 30.18, 3.895, 128)"
u6hc36ko,0.44514534399621875,"(-244.12, -79.64, 3.895, 128)"
u6u4pllg,0.0,"(-314.02, -327.3, 2.46, 256)"
u7bfxq7b,6.071919068168723,"(-297.94, 11.74, 3.895, 128)"
u8el5015,0.0,"(-315.43, -306.7, 2.46, 256)"
u8iogxpb,0.0,"(-11.55, -11.55, 2.3, 128)"
ub4o47en,1.762079109444724,"(-159.85, 27.43, 2.398, 128)"
uc9pbtyj,0.0,"(-316.48, -322.38, 2.46, 256)"
ude358tr,0.0,"(-209.85, -49.85, 3.305, 128)"
udktmonr,0.0,"(-11.55, -11.55, 2.3, 128)"
uefz1c25,0.0,"(-311.56, -327.3, 2.46, 256)"
uew9g6sp,12.848274587752728,"(-249.87, 116.86, 2.398, 128)"
uf8cyotw,0.8147951773276845,"(-199.27, -55.56, 3.296, 128)"
ufu6py06,3.9695753708889914,"(-274.09, -23.54, 3.895, 128)"
uh17j8qo,0.0,"(-315.43, -309.16, 2.46, 256)"
uhgpjnvw,0.0,"(-316.48, -324.84, 2.46, 256)"
ui1jlmfl,4.79000929097867,"(-388.39, -249.86, 2.46, 256)"
uij0yxiy,4.79000929097867,"(-390.19, -228.13, 2.46, 256)"
ujq6fx7x,0.0,"(-315.43, -306.7, 2.46, 256)"
ujv6oh9s,0.0,"(-182.93, -206.5, 2.46, 150)"
ukx496k4,2.0297024505707233,"(-142.12, 21.68, 2.398, 128)"
ul6lgjlp,0.0,"(-312.97, -306.7, 2.46, 256)"
ulp98rl9,0.0,"(-338.62, -354.36, 2.46, 256)"
unqr8o1k,0.0,"(-316.48, -324.84, 2.46, 256)"
unvsdkv5,5.493420016097282,"(-181.34, 58.17, 2.398, 128)"
uoay12tl,0.0,"(-304.18, -334.68, 2.46, 256)"
uov51zlb,0.0,"(-315.43, -309.16, 2.46, 256)"
upcj8mo7,0.0,"(-148.01, -151.74, 2.46, 122)"
upfln4rx,0.0,"(-11.55, -11.55, 2.3, 128)"
upmanqy0,0.0,"(-311.56, -332.22, 2.46, 256)"
urid3u94,20.277133353356987,"(-233.32, 130.54, 2.398, 128)"
urvqt3g8,0.0,"(-315.43, -306.7, 2.46, 256)"
uug95rlr,0.0,"(-11.55, -11.55, 2.3, 128)"
uyluyhet,9.46931996002768,"(-223.04, 92.92, 2.398, 128)"
uz2z0kdn,0.0,"(-255.0, -255.0, 2.0, 128)"
v01zderi,0.0,"(-317.89, -306.7, 2.46, 256)"
v0dszrk6,9.041483963929132,"(-216.07, 74.95, 2.398, 128)"
v1fkhnnk,0.0,"(-316.48, -327.3, 2.46, 256)"
v1mzb3i4,9.204715915614814,"(-149.32, -171.53, 3.895, 128)"
v1zocfi4,0.0,"(-11.55, -11.55, 2.3, 128)"
v23gxj0m,0.0,"(-317.89, -311.62, 2.46, 256)"
v28ue1my,0.0,"(-309.1, -334.68, 2.46, 256)"
v2y4xkss,0.0,"(-11.55, -11.55, 2.3, 128)"
v3dr2h2p,6.377090371469644,"(-290.34, -33.92, 3.895, 128)"
v3s2sumh,0.0,"(-314.02, -324.84, 2.46, 256)"
v4kfq5dz,4.688613607633837,"(-145.64, 21.85, 2.398, 128)"
v5g10ur5,0.0,"(-11.55, -11.55, 2.3, 128)"
v78hu7f0,0.0,"(-11.55, -11.55, 2.3, 128)"
